Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
204,713,360,703,490,130.3840481041
205,714,360,701,492,132.6386067478
206,715,360,700,487,127.8827588067
207,716,360,698,481,122.3315167894
208,715,356,697,480,125.2996408614
209,715,359,699,476,118.0889495253
210,716,359,703,475,116.7261752993
211,716,362,704,474,112.6410227226
212,714,363,702,474,111.6467643956
213,713,364,701,473,109.6585609973
214,712,363,700,472,109.6585609973
215,711,364,700,472,108.55873986
216,711,364,701,474,110.4536101719
217,711,364,699,480,116.6190378969
218,711,366,698,484,118.7139418939
219,711,367,699,486,119.6035116541
220,711,367,699,487,120.5985074535
221,712,369,702,486,117.4265728019
222,713,369,703,483,114.4377560074
223,713,369,703,480,111.4495401516
224,713,369,701,478,109.6585609973
225,713,370,702,477,107.5639344762
226,714,372,704,478,106.4706532336
227,715,373,704,479,106.5692263273
228,715,374,705,480,106.4706532336
229,717,375,707,480,105.4751155486
230,717,376,708,482,106.3813893498
231,717,374,710,483,109.2245393673
232,716,375,708,485,110.2905254317
233,715,375,709,490,115.1564153662
234,715,375,707,488,113.2828318855
235,714,373,707,488,115.2128465059
236,714,369,705,483,114.3547113153
237,713,367,702,476,109.55363983
238,714,365,702,475,110.652609549
239,714,366,703,470,104.5801128322
240,715,366,703,471,105.6834897229
241,715,369,704,472,103.5857133006
242,715,371,704,472,101.5972440571
243,716,371,704,473,102.7034566117
244,716,373,705,474,101.5972440571
245,716,376,706,476,100.4987562112
246,715,375,705,480,105.4751155486
247,713,375,703,486,111.4495401516
248,715,378,706,488,110.3675676999
249,715,379,706,492,113.3578404875
250,712,377,703,491,114.3547113153
251,711,377,701,489,112.445542375
252,709,376,697,487,111.6467643956
253,708,374,697,484,110.5486318323
254,708,375,696,479,104.6900186264
255,710,376,700,478,102.4890238026
256,709,376,699,478,102.4890238026
257,709,376,700,479,103.3924562045
258,709,377,700,481,104.3886967061
259,708,377,700,481,104.3072384832
260,707,376,700,481,105.2330746486
261,705,376,699,481,105.1712888577
262,705,376,700,483,107.1167587262
263,702,376,697,486,110.1135777277
264,703,377,698,489,112.1115515904
265,702,377,696,487,110.1635148314
266,701,376,696,490,114.1095964413
267,700,375,694,490,115.1564153662
268,698,374,693,488,114.1095964413
269,698,377,692,485,108.1665382639
270,698,378,693,483,105.1189802081
271,698,378,694,484,106.0754448494
272,700,380,695,485,105.1189802081
273,702,382,697,486,104.120122935
274,702,384,697,486,102.122475489
275,702,384,697,487,103.121287812
276,701,383,695,486,103.1746092796
277,701,383,696,487,104.120122935
278,702,382,695,491,109.2245393673
279,701,382,694,495,113.2166065558
280,701,385,694,496,111.2205017072
281,701,385,695,498,113.1591799193
282,700,386,694,499,113.1591799193
283,700,386,695,501,115.1086443322
284,700,386,698,500,114.0175425099
285,704,386,703,496,110.0045453606
286,706,387,704,491,104.0192289916
287,706,387,702,488,101.0791768862
288,707,388,703,487,99.0807751282
289,707,389,702,488,99.1261822124
290,707,389,702,488,99.1261822124
291,707,389,702,488,99.1261822124
292,708,388,702,488,100.1798382909
293,707,385,702,487,102.122475489
294,708,383,703,489,106.1178590059
295,709,382,703,490,108.1665382639
296,709,380,702,493,113.2166065558
297,708,376,701,493,117.2092146548
298,708,376,702,492,116.1550687659
299,708,373,700,491,118.2708755358
300,707,372,698,489,117.3456432936
301,707,371,698,486,115.3516363126
302,704,370,696,477,107.2986486401
303,705,368,699,476,108.1665382639
304,704,368,698,475,107.1680922663
305,703,368,697,474,106.1696755199
306,701,367,696,472,105.1189802081
307,700,366,695,470,104.120122935
308,699,366,694,471,105.1189802081
309,698,365,694,472,107.0747402518
310,698,365,694,477,112.071405809
311,699,366,696,479,113.0398159942
312,699,369,697,482,113.0176977292
313,700,367,698,481,114.0175425099
314,701,369,701,484,115.0
315,702,369,702,485,116.0
316,702,368,703,485,117.0042734262
317,704,367,705,481,114.0043858805
318,705,368,703,476,108.0185169311
319,706,368,703,475,107.042047813
320,707,370,703,474,104.0768946501
321,707,371,703,475,104.0768946501
322,707,372,703,476,104.0768946501
323,709,372,704,475,103.121287812
324,710,372,705,475,103.121287812
325,711,372,706,474,102.122475489
326,711,371,703,479,108.2958909654
327,711,372,701,485,113.4416149391
328,712,374,703,489,115.3516363126
329,712,373,704,490,117.2731853409
330,712,369,703,489,120.3370267208
331,714,369,705,484,115.3516363126
332,714,368,706,480,112.2853507809
333,712,366,705,474,108.2266141021
334,713,366,706,471,105.2330746486
335,714,367,707,469,102.239913928
336,714,368,707,470,102.239913928
337,714,369,708,472,103.1746092796
338,716,369,710,472,103.1746092796
339,717,370,711,474,104.1729331448
340,718,370,712,474,104.1729331448
341,720,370,713,478,108.2266141021
342,720,373,714,485,112.1605991425
343,721,373,714,488,115.2128465059
