Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
330,712,431,698,556,125.7815567
331,712,429,699,549,120.7021127
332,711,426,699,547,121.5935854
333,713,427,702,545,118.5116028
334,715,429,704,543,114.5294722
335,715,430,704,542,112.5388822
336,716,429,705,541,112.5388822
337,717,429,706,542,113.5341358
338,717,428,706,542,114.5294722
339,716,429,705,542,113.5341358
340,715,427,706,543,116.3486141
341,714,427,706,550,123.259888
342,713,427,703,551,124.4025723
343,712,428,701,552,124.4869471
344,713,429,700,553,124.6795893
345,713,430,698,555,125.8967831
346,712,430,696,552,123.0447073
347,711,429,695,549,121.0619676
348,710,429,696,548,119.8206994
349,710,428,700,545,117.4265728
350,711,431,700,546,115.5248891
351,710,430,700,545,115.4339638
352,711,431,701,545,114.437756
353,710,431,700,545,114.437756
354,710,432,701,545,113.3578405
355,710,432,701,547,115.3516363
356,709,430,700,546,116.3486141
357,709,430,702,545,115.2128465
358,710,431,704,548,117.1537451
359,708,431,702,551,120.1499064
360,708,430,700,555,125.2557384
361,707,431,697,556,125.399362
362,707,431,696,560,129.4681428
363,707,432,696,556,124.4869471
364,707,430,694,551,121.6963434
365,705,431,694,550,119.507322
366,705,431,696,548,117.3456433
367,705,432,696,548,116.3486141
368,705,434,695,549,115.4339638
369,705,433,695,548,115.4339638
370,705,434,695,549,115.4339638
371,705,434,696,549,115.3516363
372,703,432,696,549,117.2092147
373,703,432,697,553,121.148669
374,702,433,697,555,122.102416
375,702,432,696,558,126.1427762
376,701,431,693,559,128.2497563
377,701,432,695,559,127.1416533
378,701,432,696,559,127.0983871
379,702,432,697,555,123.1015841
380,702,433,697,551,118.1058847
381,701,433,696,550,117.1067889
382,700,433,694,550,117.1537451
383,701,434,694,549,115.2128465
384,700,435,694,548,113.1591799
385,700,435,693,549,114.2147101
386,699,435,692,550,115.2128465
387,700,434,692,551,117.2731853
388,700,434,691,554,120.3370267
389,699,434,689,558,124.4025723
390,699,436,687,561,125.574679
391,699,435,687,560,125.574679
392,700,434,687,561,127.6636205
393,701,433,688,554,121.6963434
394,704,431,691,552,121.6963434
395,705,430,693,548,118.6086
396,706,432,696,546,114.437756
397,707,432,698,546,114.3547113
398,709,433,700,547,114.3547113
399,710,433,701,546,113.3578405
400,711,434,702,547,113.3578405
401,712,435,704,547,112.2853508
402,712,434,705,548,114.2147101
403,712,432,705,551,119.2057046
404,711,433,703,555,122.2620137
405,709,433,700,558,125.3235812
406,710,433,698,562,129.5569373
407,709,434,696,560,126.6688596
408,711,433,699,557,124.579292
409,711,432,700,550,118.5116028
410,712,435,701,549,114.5294722
411,714,436,704,548,112.4455424
412,715,436,705,549,113.4416149
413,716,438,706,548,110.4536102
414,716,438,706,548,110.4536102
415,717,437,707,549,112.4455424
416,718,438,708,549,111.4495402
417,720,438,710,550,112.4455424
418,721,438,712,554,116.3486141
419,721,441,711,557,116.4302366
